facility_id,layer,name,latitude,longitude,address,city,postcode,source,source_detail,collaboration,osm_type,osm_id,amenity,healthcare,healthcare_speciality,operator,phone,website,rd_x,rd_y,hospital_type,seh_flag,acute_obstetrics_flag
vzinfo_seh:102101,hospital,Gelre Ziekenhuizen Zutphen,,,,Zutphen,,RIVM/VZinfo,"Reistijd naar dichtstbijzijnde ziekenhuis met SEH 2025; Met personenvervoer, 24/7-uurs basis-SEH (76 locaties); <p><i>Bron: <a href=""https://www.rivm.nl/publicaties/bereikbaarheidsanalyse-sehs-en-acute-verloskunde-2025"" target=""_blank"">RIVM</a>, juni 2025; <a href=""https://www.vzinfo.nl/acute-zorg/verantwoording/bronverantwoording"" target=""_blank"">Drive Time Matrix 2025</a></i></p>; config changed 20250602-1736",,,,,,,,,https://www.vzinfo.nl/acute-zorg/regionaal/hap#map/reistijd-naar-dichtstbijzijnde-ziekenhuis-met-seh-2025,,,De SEH is niet 24/7 geopend maar heeft beperkte openingstijden:,,
vzinfo_seh:102301,hospital,Groene Hart Ziekenhuis Bleulandweg Gouda,52.02090786078667,4.702973711858411,,Gouda,2803HH,RIVM/VZinfo,"Reistijd naar dichtstbijzijnde ziekenhuis met SEH 2025; Met personenvervoer, 24/7-uurs basis-SEH (76 locaties); <p><i>Bron: <a href=""https://www.rivm.nl/publicaties/bereikbaarheidsanalyse-sehs-en-acute-verloskunde-2025"" target=""_blank"">RIVM</a>, juni 2025; <a href=""https://www.vzinfo.nl/acute-zorg/verantwoording/bronverantwoording"" target=""_blank"">Drive Time Matrix 2025</a></i></p>; config changed 20250602-1736",,,,,,,,,https://www.vzinfo.nl/acute-zorg/regionaal/hap#map/reistijd-naar-dichtstbijzijnde-ziekenhuis-met-seh-2025,108035.0,448283.0,De SEH is 24 uur per dag 7 dagen per week (24/7) geopend,1.0,1.0
vzinfo_seh:103802,hospital,HMC Westeinde Den Haag,52.07393157685761,4.299187919126194,,s-Gravenhage,2512VA,RIVM/VZinfo,"Reistijd naar dichtstbijzijnde ziekenhuis met SEH 2025; Met personenvervoer, 24/7-uurs basis-SEH (76 locaties); <p><i>Bron: <a href=""https://www.rivm.nl/publicaties/bereikbaarheidsanalyse-sehs-en-acute-verloskunde-2025"" target=""_blank"">RIVM</a>, juni 2025; <a href=""https://www.vzinfo.nl/acute-zorg/verantwoording/bronverantwoording"" target=""_blank"">Drive Time Matrix 2025</a></i></p>; config changed 20250602-1736",,,,,,,,,https://www.vzinfo.nl/acute-zorg/regionaal/hap#map/reistijd-naar-dichtstbijzijnde-ziekenhuis-met-seh-2025,80409.0,454520.0,De SEH is 24 uur per dag 7 dagen per week (24/7) geopend,1.0,1.0
vzinfo_seh:107201,hospital,HagaZiekenhuis Zoetermeer,52.06815131445313,4.499596395701531,,Zoetermeer,2725NA,RIVM/VZinfo,"Reistijd naar dichtstbijzijnde ziekenhuis met SEH 2025; Met personenvervoer, 24/7-uurs basis-SEH (76 locaties); <p><i>Bron: <a href=""https://www.rivm.nl/publicaties/bereikbaarheidsanalyse-sehs-en-acute-verloskunde-2025"" target=""_blank"">RIVM</a>, juni 2025; <a href=""https://www.vzinfo.nl/acute-zorg/verantwoording/bronverantwoording"" target=""_blank"">Drive Time Matrix 2025</a></i></p>; config changed 20250602-1736",,,,,,,,,https://www.vzinfo.nl/acute-zorg/regionaal/hap#map/reistijd-naar-dichtstbijzijnde-ziekenhuis-met-seh-2025,94140.0,453690.0,De SEH is 24 uur per dag 7 dagen per week (24/7) geopend,1.0,1.0
vzinfo_seh:104805,hospital,HagaZiekenhuis locatie Leyweg Den Haag,52.0570052972923,4.263713840941205,,s-Gravenhage,2545AA,RIVM/VZinfo,"Reistijd naar dichtstbijzijnde ziekenhuis met SEH 2025; Met personenvervoer, 24/7-uurs basis-SEH (76 locaties); <p><i>Bron: <a href=""https://www.rivm.nl/publicaties/bereikbaarheidsanalyse-sehs-en-acute-verloskunde-2025"" target=""_blank"">RIVM</a>, juni 2025; <a href=""https://www.vzinfo.nl/acute-zorg/verantwoording/bronverantwoording"" target=""_blank"">Drive Time Matrix 2025</a></i></p>; config changed 20250602-1736",,,,,,,,,https://www.vzinfo.nl/acute-zorg/regionaal/hap#map/reistijd-naar-dichtstbijzijnde-ziekenhuis-met-seh-2025,77948.0,452674.0,De SEH is 24 uur per dag 7 dagen per week (24/7) geopend,1.0,1.0
vzinfo_seh:106802,hospital,Het Van Weel-Bethesda Ziekenhuis Dirksland,51.749629393115654,4.1013435843613335,,Dirksland,3247BW,RIVM/VZinfo,"Reistijd naar dichtstbijzijnde ziekenhuis met SEH 2025; Met personenvervoer, 24/7-uurs basis-SEH (76 locaties); <p><i>Bron: <a href=""https://www.rivm.nl/publicaties/bereikbaarheidsanalyse-sehs-en-acute-verloskunde-2025"" target=""_blank"">RIVM</a>, juni 2025; <a href=""https://www.vzinfo.nl/acute-zorg/verantwoording/bronverantwoording"" target=""_blank"">Drive Time Matrix 2025</a></i></p>; config changed 20250602-1736",,,,,,,,,https://www.vzinfo.nl/acute-zorg/regionaal/hap#map/reistijd-naar-dichtstbijzijnde-ziekenhuis-met-seh-2025,66208.0,418665.0,De SEH is 24 uur per dag 7 dagen per week (24/7) geopend,1.0,1.0
vzinfo_seh:106901,hospital,Hilversum,52.21438142105414,5.200821204757415,,Hilversum,1212VG,RIVM/VZinfo,"Reistijd naar dichtstbijzijnde ziekenhuis met SEH 2025; Met personenvervoer, 24/7-uurs basis-SEH (76 locaties); <p><i>Bron: <a href=""https://www.rivm.nl/publicaties/bereikbaarheidsanalyse-sehs-en-acute-verloskunde-2025"" target=""_blank"">RIVM</a>, juni 2025; <a href=""https://www.vzinfo.nl/acute-zorg/verantwoording/bronverantwoording"" target=""_blank"">Drive Time Matrix 2025</a></i></p>; config changed 20250602-1736",,,,,,,,,https://www.vzinfo.nl/acute-zorg/regionaal/hap#map/reistijd-naar-dichtstbijzijnde-ziekenhuis-met-seh-2025,142262.0,469604.0,De SEH is 24 uur per dag 7 dagen per week (24/7) geopend,1.0,1.0
vzinfo_seh:102601,hospital,IJsselland Ziekenhuis Capelle aan de Ijssel,51.938581421945415,4.5626849276339225,,Capelle a/d IJssel,2906ZC,RIVM/VZinfo,"Reistijd naar dichtstbijzijnde ziekenhuis met SEH 2025; Met personenvervoer, 24/7-uurs basis-SEH (76 locaties); <p><i>Bron: <a href=""https://www.rivm.nl/publicaties/bereikbaarheidsanalyse-sehs-en-acute-verloskunde-2025"" target=""_blank"">RIVM</a>, juni 2025; <a href=""https://www.vzinfo.nl/acute-zorg/verantwoording/bronverantwoording"" target=""_blank"">Drive Time Matrix 2025</a></i></p>; config changed 20250602-1736",,,,,,,,,https://www.vzinfo.nl/acute-zorg/regionaal/hap#map/reistijd-naar-dichtstbijzijnde-ziekenhuis-met-seh-2025,98302.0,439224.0,De SEH is 24 uur per dag 7 dagen per week (24/7) geopend,1.0,1.0
vzinfo_seh:102801,hospital,Ikazia Ziekenhuis Rotterdam,51.88612579005873,4.49412604228627,,Rotterdam,3083AN,RIVM/VZinfo,"Reistijd naar dichtstbijzijnde ziekenhuis met SEH 2025; Met personenvervoer, 24/7-uurs basis-SEH (76 locaties); <p><i>Bron: <a href=""https://www.rivm.nl/publicaties/bereikbaarheidsanalyse-sehs-en-acute-verloskunde-2025"" target=""_blank"">RIVM</a>, juni 2025; <a href=""https://www.vzinfo.nl/acute-zorg/verantwoording/bronverantwoording"" target=""_blank"">Drive Time Matrix 2025</a></i></p>; config changed 20250602-1736",,,,,,,,,https://www.vzinfo.nl/acute-zorg/regionaal/hap#map/reistijd-naar-dichtstbijzijnde-ziekenhuis-met-seh-2025,93516.0,433444.0,De SEH is 24 uur per dag 7 dagen per week (24/7) geopend,1.0,1.0
vzinfo_seh:109101,hospital,Isala Meppel,52.68979725156249,6.217238323508173,,Meppel,7943KC,RIVM/VZinfo,"Reistijd naar dichtstbijzijnde ziekenhuis met SEH 2025; Met personenvervoer, 24/7-uurs basis-SEH (76 locaties); <p><i>Bron: <a href=""https://www.rivm.nl/publicaties/bereikbaarheidsanalyse-sehs-en-acute-verloskunde-2025"" target=""_blank"">RIVM</a>, juni 2025; <a href=""https://www.vzinfo.nl/acute-zorg/verantwoording/bronverantwoording"" target=""_blank"">Drive Time Matrix 2025</a></i></p>; config changed 20250602-1736",,,,,,,,,https://www.vzinfo.nl/acute-zorg/regionaal/hap#map/reistijd-naar-dichtstbijzijnde-ziekenhuis-met-seh-2025,211120.0,522808.0,De SEH is 24 uur per dag 7 dagen per week (24/7) geopend,1.0,0.0
vzinfo_seh:102902,hospital,Isala Zwolle,52.51425344557744,6.124675375226862,,Zwolle,8025AB,RIVM/VZinfo,"Reistijd naar dichtstbijzijnde ziekenhuis met SEH 2025; Met personenvervoer, 24/7-uurs basis-SEH (76 locaties); <p><i>Bron: <a href=""https://www.rivm.nl/publicaties/bereikbaarheidsanalyse-sehs-en-acute-verloskunde-2025"" target=""_blank"">RIVM</a>, juni 2025; <a href=""https://www.vzinfo.nl/acute-zorg/verantwoording/bronverantwoording"" target=""_blank"">Drive Time Matrix 2025</a></i></p>; config changed 20250602-1736",,,,,,,,,https://www.vzinfo.nl/acute-zorg/regionaal/hap#map/reistijd-naar-dichtstbijzijnde-ziekenhuis-met-seh-2025,205061.0,503208.0,De SEH is 24 uur per dag 7 dagen per week (24/7) geopend,1.0,1.0
vzinfo_seh:103007,hospital,Jeroen Bosch Ziekenhuis 's-Hertogenbosch,51.68472067058528,5.27644962653537,,s-Hertogenbosch,5223GZ,RIVM/VZinfo,"Reistijd naar dichtstbijzijnde ziekenhuis met SEH 2025; Met personenvervoer, 24/7-uurs basis-SEH (76 locaties); <p><i>Bron: <a href=""https://www.rivm.nl/publicaties/bereikbaarheidsanalyse-sehs-en-acute-verloskunde-2025"" target=""_blank"">RIVM</a>, juni 2025; <a href=""https://www.vzinfo.nl/acute-zorg/verantwoording/bronverantwoording"" target=""_blank"">Drive Time Matrix 2025</a></i></p>; config changed 20250602-1736",,,,,,,,,https://www.vzinfo.nl/acute-zorg/regionaal/hap#map/reistijd-naar-dichtstbijzijnde-ziekenhuis-met-seh-2025,147341.0,410665.0,De SEH is 24 uur per dag 7 dagen per week (24/7) geopend,1.0,1.0
vzinfo_seh:103201,hospital,Laurentis Ziekenhuis Roermond,51.19111938831249,5.99785382797792,,Roermond,6043CV,RIVM/VZinfo,"Reistijd naar dichtstbijzijnde ziekenhuis met SEH 2025; Met personenvervoer, 24/7-uurs basis-SEH (76 locaties); <p><i>Bron: <a href=""https://www.rivm.nl/publicaties/bereikbaarheidsanalyse-sehs-en-acute-verloskunde-2025"" target=""_blank"">RIVM</a>, juni 2025; <a href=""https://www.vzinfo.nl/acute-zorg/verantwoording/bronverantwoording"" target=""_blank"">Drive Time Matrix 2025</a></i></p>; config changed 20250602-1736",,,,,,,,,https://www.vzinfo.nl/acute-zorg/regionaal/hap#map/reistijd-naar-dichtstbijzijnde-ziekenhuis-met-seh-2025,197689.0,355924.0,De SEH is 24 uur per dag 7 dagen per week (24/7) geopend,1.0,1.0
vzinfo_seh:103301,hospital,Leids Universitair Medisch Centrum Leiden,52.16625629838363,4.478994154859037,,Leiden,2333ZA,RIVM/VZinfo,"Reistijd naar dichtstbijzijnde ziekenhuis met SEH 2025; Met personenvervoer, 24/7-uurs basis-SEH (76 locaties); <p><i>Bron: <a href=""https://www.rivm.nl/publicaties/bereikbaarheidsanalyse-sehs-en-acute-verloskunde-2025"" target=""_blank"">RIVM</a>, juni 2025; <a href=""https://www.vzinfo.nl/acute-zorg/verantwoording/bronverantwoording"" target=""_blank"">Drive Time Matrix 2025</a></i></p>; config changed 20250602-1736",,,,,,,,,https://www.vzinfo.nl/acute-zorg/regionaal/hap#map/reistijd-naar-dichtstbijzijnde-ziekenhuis-met-seh-2025,92864.0,464622.0,De SEH is 24 uur per dag 7 dagen per week (24/7) geopend,1.0,1.0
vzinfo_seh:104002,hospital,MST Enschede,52.21715808105121,6.89362034451247,,Enschede,7512KZ,RIVM/VZinfo,"Reistijd naar dichtstbijzijnde ziekenhuis met SEH 2025; Met personenvervoer, 24/7-uurs basis-SEH (76 locaties); <p><i>Bron: <a href=""https://www.rivm.nl/publicaties/bereikbaarheidsanalyse-sehs-en-acute-verloskunde-2025"" target=""_blank"">RIVM</a>, juni 2025; <a href=""https://www.vzinfo.nl/acute-zorg/verantwoording/bronverantwoording"" target=""_blank"">Drive Time Matrix 2025</a></i></p>; config changed 20250602-1736",,,,,,,,,https://www.vzinfo.nl/acute-zorg/regionaal/hap#map/reistijd-naar-dichtstbijzijnde-ziekenhuis-met-seh-2025,257942.0,470966.0,De SEH is 24 uur per dag 7 dagen per week (24/7) geopend,1.0,1.0
vzinfo_seh:103903,hospital,Maasstad Ziekenhuis Rotterdam,51.87946203048903,4.536086475515335,,Rotterdam,3079DZ,RIVM/VZinfo,"Reistijd naar dichtstbijzijnde ziekenhuis met SEH 2025; Met personenvervoer, 24/7-uurs basis-SEH (76 locaties); <p><i>Bron: <a href=""https://www.rivm.nl/publicaties/bereikbaarheidsanalyse-sehs-en-acute-verloskunde-2025"" target=""_blank"">RIVM</a>, juni 2025; <a href=""https://www.vzinfo.nl/acute-zorg/verantwoording/bronverantwoording"" target=""_blank"">Drive Time Matrix 2025</a></i></p>; config changed 20250602-1736",,,,,,,,,https://www.vzinfo.nl/acute-zorg/regionaal/hap#map/reistijd-naar-dichtstbijzijnde-ziekenhuis-met-seh-2025,96396.0,432668.0,De SEH is 24 uur per dag 7 dagen per week (24/7) geopend,1.0,1.0
vzinfo_seh:100201,hospital,Maastricht UMC+,50.83484272312825,5.713404089139869,,Maastricht,6229HX,RIVM/VZinfo,"Reistijd naar dichtstbijzijnde ziekenhuis met SEH 2025; Met personenvervoer, 24/7-uurs basis-SEH (76 locaties); <p><i>Bron: <a href=""https://www.rivm.nl/publicaties/bereikbaarheidsanalyse-sehs-en-acute-verloskunde-2025"" target=""_blank"">RIVM</a>, juni 2025; <a href=""https://www.vzinfo.nl/acute-zorg/verantwoording/bronverantwoording"" target=""_blank"">Drive Time Matrix 2025</a></i></p>; config changed 20250602-1736",,,,,,,,,https://www.vzinfo.nl/acute-zorg/regionaal/hap#map/reistijd-naar-dichtstbijzijnde-ziekenhuis-met-seh-2025,177981.0,316161.0,De SEH is 24 uur per dag 7 dagen per week (24/7) geopend,1.0,1.0
vzinfo_seh:104602,hospital,Maasziekenhuis Pantein Beugen,51.6632123556585,5.940717411835755,,Beugen,5835DV,RIVM/VZinfo,"Reistijd naar dichtstbijzijnde ziekenhuis met SEH 2025; Met personenvervoer, 24/7-uurs basis-SEH (76 locaties); <p><i>Bron: <a href=""https://www.rivm.nl/publicaties/bereikbaarheidsanalyse-sehs-en-acute-verloskunde-2025"" target=""_blank"">RIVM</a>, juni 2025; <a href=""https://www.vzinfo.nl/acute-zorg/verantwoording/bronverantwoording"" target=""_blank"">Drive Time Matrix 2025</a></i></p>; config changed 20250602-1736",,,,,,,,,https://www.vzinfo.nl/acute-zorg/regionaal/hap#map/reistijd-naar-dichtstbijzijnde-ziekenhuis-met-seh-2025,193296.0,408412.0,De SEH is 24 uur per dag 7 dagen per week (24/7) geopend,1.0,1.0
vzinfo_seh:103401,hospital,Martini Ziekenhuis Groningen,53.191664406129235,6.551758127561178,,Groningen,9728NT,RIVM/VZinfo,"Reistijd naar dichtstbijzijnde ziekenhuis met SEH 2025; Met personenvervoer, 24/7-uurs basis-SEH (76 locaties); <p><i>Bron: <a href=""https://www.rivm.nl/publicaties/bereikbaarheidsanalyse-sehs-en-acute-verloskunde-2025"" target=""_blank"">RIVM</a>, juni 2025; <a href=""https://www.vzinfo.nl/acute-zorg/verantwoording/bronverantwoording"" target=""_blank"">Drive Time Matrix 2025</a></i></p>; config changed 20250602-1736",,,,,,,,,https://www.vzinfo.nl/acute-zorg/regionaal/hap#map/reistijd-naar-dichtstbijzijnde-ziekenhuis-met-seh-2025,232835.0,578963.0,De SEH is 24 uur per dag 7 dagen per week (24/7) geopend,1.0,1.0
vzinfo_seh:103604,hospital,Meander Medisch Centrum Amersfoort,52.17107974740357,5.370466196318884,,Amersfoort,3813TZ,RIVM/VZinfo,"Reistijd naar dichtstbijzijnde ziekenhuis met SEH 2025; Met personenvervoer, 24/7-uurs basis-SEH (76 locaties); <p><i>Bron: <a href=""https://www.rivm.nl/publicaties/bereikbaarheidsanalyse-sehs-en-acute-verloskunde-2025"" target=""_blank"">RIVM</a>, juni 2025; <a href=""https://www.vzinfo.nl/acute-zorg/verantwoording/bronverantwoording"" target=""_blank"">Drive Time Matrix 2025</a></i></p>; config changed 20250602-1736",,,,,,,,,https://www.vzinfo.nl/acute-zorg/regionaal/hap#map/reistijd-naar-dichtstbijzijnde-ziekenhuis-met-seh-2025,153855.0,464770.0,De SEH is 24 uur per dag 7 dagen per week (24/7) geopend,1.0,1.0
vzinfo_seh:103501,hospital,Máxima Medisch Centrum Veldhoven,51.40626542007999,5.419580951975752,,Veldhoven,5504DB,RIVM/VZinfo,"Reistijd naar dichtstbijzijnde ziekenhuis met SEH 2025; Met personenvervoer, 24/7-uurs basis-SEH (76 locaties); <p><i>Bron: <a href=""https://www.rivm.nl/publicaties/bereikbaarheidsanalyse-sehs-en-acute-verloskunde-2025"" target=""_blank"">RIVM</a>, juni 2025; <a href=""https://www.vzinfo.nl/acute-zorg/verantwoording/bronverantwoording"" target=""_blank"">Drive Time Matrix 2025</a></i></p>; config changed 20250602-1736",,,,,,,,,https://www.vzinfo.nl/acute-zorg/regionaal/hap#map/reistijd-naar-dichtstbijzijnde-ziekenhuis-met-seh-2025,157253.0,379681.0,De SEH is 24 uur per dag 7 dagen per week (24/7) geopend,1.0,1.0
vzinfo_seh:106602,hospital,Nij Smellinghe Drachten,53.0998664643999,6.110572783776481,,Drachten,9202NN,RIVM/VZinfo,"Reistijd naar dichtstbijzijnde ziekenhuis met SEH 2025; Met personenvervoer, 24/7-uurs basis-SEH (76 locaties); <p><i>Bron: <a href=""https://www.rivm.nl/publicaties/bereikbaarheidsanalyse-sehs-en-acute-verloskunde-2025"" target=""_blank"">RIVM</a>, juni 2025; <a href=""https://www.vzinfo.nl/acute-zorg/verantwoording/bronverantwoording"" target=""_blank"">Drive Time Matrix 2025</a></i></p>; config changed 20250602-1736",,,,,,,,,https://www.vzinfo.nl/acute-zorg/regionaal/hap#map/reistijd-naar-dichtstbijzijnde-ziekenhuis-met-seh-2025,203451.0,568361.0,De SEH is 24 uur per dag 7 dagen per week (24/7) geopend,1.0,1.0
vzinfo_seh:103701,hospital,Noordwest Ziekenhuisgroep locatie Alkmaar,52.62671463111681,4.735625282112627,,Alkmaar,1815JD,RIVM/VZinfo,"Reistijd naar dichtstbijzijnde ziekenhuis met SEH 2025; Met personenvervoer, 24/7-uurs basis-SEH (76 locaties); <p><i>Bron: <a href=""https://www.rivm.nl/publicaties/bereikbaarheidsanalyse-sehs-en-acute-verloskunde-2025"" target=""_blank"">RIVM</a>, juni 2025; <a href=""https://www.vzinfo.nl/acute-zorg/verantwoording/bronverantwoording"" target=""_blank"">Drive Time Matrix 2025</a></i></p>; config changed 20250602-1736",,,,,,,,,https://www.vzinfo.nl/acute-zorg/regionaal/hap#map/reistijd-naar-dichtstbijzijnde-ziekenhuis-met-seh-2025,110882.0,515665.0,De SEH is 24 uur per dag 7 dagen per week (24/7) geopend,1.0,1.0
vzinfo_seh:103702,hospital,Noordwest Ziekenhuisgroep locatie Den Helder,52.957775620013535,4.745682449881111,,Den Helder,1782GZ,RIVM/VZinfo,"Reistijd naar dichtstbijzijnde ziekenhuis met SEH 2025; Met personenvervoer, 24/7-uurs basis-SEH (76 locaties); <p><i>Bron: <a href=""https://www.rivm.nl/publicaties/bereikbaarheidsanalyse-sehs-en-acute-verloskunde-2025"" target=""_blank"">RIVM</a>, juni 2025; <a href=""https://www.vzinfo.nl/acute-zorg/verantwoording/bronverantwoording"" target=""_blank"">Drive Time Matrix 2025</a></i></p>; config changed 20250602-1736",,,,,,,,,https://www.vzinfo.nl/acute-zorg/regionaal/hap#map/reistijd-naar-dichtstbijzijnde-ziekenhuis-met-seh-2025,111890.0,552497.0,De SEH is 24 uur per dag 7 dagen per week (24/7) geopend,1.0,1.0
vzinfo_seh:106301,hospital,OLVG locatie Oost Amsterdam,52.35991944463339,4.915915904099979,,Amsterdam,1091AC,RIVM/VZinfo,"Reistijd naar dichtstbijzijnde ziekenhuis met SEH 2025; Met personenvervoer, 24/7-uurs basis-SEH (76 locaties); <p><i>Bron: <a href=""https://www.rivm.nl/publicaties/bereikbaarheidsanalyse-sehs-en-acute-verloskunde-2025"" target=""_blank"">RIVM</a>, juni 2025; <a href=""https://www.vzinfo.nl/acute-zorg/verantwoording/bronverantwoording"" target=""_blank"">Drive Time Matrix 2025</a></i></p>; config changed 20250602-1736",,,,,,,,,https://www.vzinfo.nl/acute-zorg/regionaal/hap#map/reistijd-naar-dichtstbijzijnde-ziekenhuis-met-seh-2025,122896.0,485885.0,De SEH is 24 uur per dag 7 dagen per week (24/7) geopend,1.0,1.0
vzinfo_seh:106304,hospital,OLVG locatie West Amsterdam,52.370508469105616,4.837083880506942,,Amsterdam,1061AE,RIVM/VZinfo,"Reistijd naar dichtstbijzijnde ziekenhuis met SEH 2025; Met personenvervoer, 24/7-uurs basis-SEH (76 locaties); <p><i>Bron: <a href=""https://www.rivm.nl/publicaties/bereikbaarheidsanalyse-sehs-en-acute-verloskunde-2025"" target=""_blank"">RIVM</a>, juni 2025; <a href=""https://www.vzinfo.nl/acute-zorg/verantwoording/bronverantwoording"" target=""_blank"">Drive Time Matrix 2025</a></i></p>; config changed 20250602-1736",,,,,,,,,https://www.vzinfo.nl/acute-zorg/regionaal/hap#map/reistijd-naar-dichtstbijzijnde-ziekenhuis-met-seh-2025,117535.0,487101.0,De SEH is 24 uur per dag 7 dagen per week (24/7) geopend,1.0,0.0
